split,order,image,output,gt_count,pred_count,extra_predictions,missing_predictions,abs_count_diff,max_conf,mean_conf
val,68,E:\mastercode\data\test\images\val\IMG_20260706_102624.jpg,E:\mastercode\9_archive\low_confidence\val\000068_extra+09_gt02_pred11_IMG_20260706_102624.jpg,2,11,9,0,9,0.943250834941864,0.1968412221494046
train,95,E:\mastercode\data\test\images\train\IMG_20260706_095819.jpg,E:\mastercode\9_archive\low_confidence\train\000095_extra+09_gt01_pred10_IMG_20260706_095819.jpg,1,10,9,0,9,0.9431483745574951,0.12334464425221085
train,447,E:\mastercode\data\test\images\train\IMG_20260706_105343.jpg,E:\mastercode\9_archive\low_confidence\train\000447_extra+09_gt03_pred12_IMG_20260706_105343.jpg,3,12,9,0,9,0.9427487850189209,0.2505252796690911
val,81,E:\mastercode\data\test\images\val\IMG_20260706_103233.jpg,E:\mastercode\9_archive\low_confidence\val\000081_extra+09_gt02_pred11_IMG_20260706_103233.jpg,2,11,9,0,9,0.942567765712738,0.19647017798640512
val,155,E:\mastercode\data\test\images\val\IMG_20260706_110333.jpg,E:\mastercode\9_archive\low_confidence\val\000155_extra+09_gt02_pred11_IMG_20260706_110333.jpg,2,11,9,0,9,0.9422745108604431,0.18769024828956885
train,360,E:\mastercode\data\test\images\train\IMG_20260706_104020.jpg,E:\mastercode\9_archive\low_confidence\train\000360_extra+09_gt03_pred12_IMG_20260706_104020.jpg,3,12,9,0,9,0.939062237739563,0.23720945208333433
train,280,E:\mastercode\data\test\images\train\IMG_20260706_103142.jpg,E:\mastercode\9_archive\low_confidence\train\000280_extra+09_gt06_pred15_IMG_20260706_103142.jpg,6,15,9,0,9,0.9385400414466858,0.23077783367286125
train,276,E:\mastercode\data\test\images\train\IMG_20260706_103122.jpg,E:\mastercode\9_archive\low_confidence\train\000276_extra+09_gt03_pred12_IMG_20260706_103122.jpg,3,12,9,0,9,0.9379035830497742,0.2812037401211758
test,80,E:\mastercode\data\test\images\test\IMG_20260706_110100.jpg,E:\mastercode\9_archive\low_confidence\test\000080_extra+09_gt06_pred15_IMG_20260706_110100.jpg,6,15,9,0,9,0.9377195239067078,0.38445164697865647
train,100,E:\mastercode\data\test\images\train\IMG_20260706_100042.jpg,E:\mastercode\9_archive\low_confidence\train\000100_extra+09_gt01_pred10_IMG_20260706_100042.jpg,1,10,9,0,9,0.9351361393928528,0.17529863975942134
train,357,E:\mastercode\data\test\images\train\IMG_20260706_104007.jpg,E:\mastercode\9_archive\low_confidence\train\000357_extra+09_gt04_pred13_IMG_20260706_104007.jpg,4,13,9,0,9,0.9347295761108398,0.3797605844357839
train,657,E:\mastercode\data\test\images\train\IMG_20260706_112041.jpg,E:\mastercode\9_archive\low_confidence\train\000657_extra+09_gt01_pred10_IMG_20260706_112041.jpg,1,10,9,0,9,0.9335492253303528,0.12000722093507647
train,469,E:\mastercode\data\test\images\train\IMG_20260706_105521.jpg,E:\mastercode\9_archive\low_confidence\train\000469_extra+09_gt11_pred20_IMG_20260706_105521.jpg,11,20,9,0,9,0.9323548078536987,0.21853979527950287
train,328,E:\mastercode\data\test\images\train\IMG_20260706_103732.jpg,E:\mastercode\9_archive\low_confidence\train\000328_extra+09_gt01_pred10_IMG_20260706_103732.jpg,1,10,9,0,9,0.9322963953018188,0.16867956705391407
train,631,E:\mastercode\data\test\images\train\IMG_20260706_111727.jpg,E:\mastercode\9_archive\low_confidence\train\000631_extra+09_gt01_pred10_IMG_20260706_111727.jpg,1,10,9,0,9,0.9319862723350525,0.12260274095460773
train,248,E:\mastercode\data\test\images\train\IMG_20260706_102826.jpg,E:\mastercode\9_archive\low_confidence\train\000248_extra+09_gt03_pred12_IMG_20260706_102826.jpg,3,12,9,0,9,0.930600643157959,0.25108705220433575
train,90,E:\mastercode\data\test\images\train\IMG_20260706_095734.jpg,E:\mastercode\9_archive\low_confidence\train\000090_extra+09_gt01_pred10_IMG_20260706_095734.jpg,1,10,9,0,9,0.924839437007904,0.13901746943593024
val,183,E:\mastercode\data\test\images\val\IMG_20260706_111739.jpg,E:\mastercode\9_archive\low_confidence\val\000183_extra+09_gt04_pred13_IMG_20260706_111739.jpg,4,13,9,0,9,0.9149816036224365,0.33895898202004343
train,379,E:\mastercode\data\test\images\train\IMG_20260706_104145.jpg,E:\mastercode\9_archive\low_confidence\train\000379_extra+09_gt04_pred13_IMG_20260706_104145.jpg,4,13,9,0,9,0.9022932648658752,0.2744222443837386
val,106,E:\mastercode\data\test\images\val\IMG_20260706_104450.jpg,E:\mastercode\9_archive\low_confidence\val\000106_extra+09_gt05_pred14_IMG_20260706_104450.jpg,5,14,9,0,9,0.8669549822807312,0.31075102982244324
train,565,E:\mastercode\data\test\images\train\IMG_20260706_111001.jpg,E:\mastercode\9_archive\low_confidence\train\000565_extra+09_gt01_pred10_IMG_20260706_111001.jpg,1,10,9,0,9,0.8356435894966125,0.16302609005942942
val,102,E:\mastercode\data\test\images\val\IMG_20260706_104334.jpg,E:\mastercode\9_archive\low_confidence\val\000102_extra+09_gt01_pred10_IMG_20260706_104334.jpg,1,10,9,0,9,0.8202590346336365,0.10752031477168203
train,604,E:\mastercode\data\test\images\train\IMG_20260706_111519.jpg,E:\mastercode\9_archive\low_confidence\train\000604_extra+08_gt02_pred10_IMG_20260706_111519.jpg,2,10,8,0,8,0.978633463382721,0.2561372368596494
train,72,E:\mastercode\data\test\images\train\IMG20231120161752.jpg,E:\mastercode\9_archive\low_confidence\train\000072_extra+08_gt06_pred14_IMG20231120161752.jpg,6,14,8,0,8,0.9662982225418091,0.4389638070549284
train,141,E:\mastercode\data\test\images\train\IMG_20260706_100747.jpg,E:\mastercode\9_archive\low_confidence\train\000141_extra+08_gt04_pred12_IMG_20260706_100747.jpg,4,12,8,0,8,0.9661604762077332,0.33799109988225
test,8,E:\mastercode\data\test\images\test\IMG20231120161741.jpg,E:\mastercode\9_archive\low_confidence\test\000008_extra+08_gt07_pred15_IMG20231120161741.jpg,7,15,8,0,8,0.9631538987159729,0.46970378135641416
test,69,E:\mastercode\data\test\images\test\IMG_20260706_105634.jpg,E:\mastercode\9_archive\low_confidence\test\000069_extra+08_gt01_pred09_IMG_20260706_105634.jpg,1,9,8,0,8,0.9628168344497681,0.18185067425171533
test,47,E:\mastercode\data\test\images\test\IMG_20260706_103602.jpg,E:\mastercode\9_archive\low_confidence\test\000047_extra+08_gt10_pred18_IMG_20260706_103602.jpg,10,18,8,0,8,0.9621317982673645,0.4577515899307198
train,26,E:\mastercode\data\test\images\train\IMG20231120160712.jpg,E:\mastercode\9_archive\low_confidence\train\000026_extra+08_gt03_pred11_IMG20231120160712.jpg,3,11,8,0,8,0.9614905714988708,0.32861113133416936
train,174,E:\mastercode\data\test\images\train\IMG_20260706_101731.jpg,E:\mastercode\9_archive\low_confidence\train\000174_extra+08_gt02_pred10_IMG_20260706_101731.jpg,2,10,8,0,8,0.9609310626983643,0.2205878342501819
val,146,E:\mastercode\data\test\images\val\IMG_20260706_105955.jpg,E:\mastercode\9_archive\low_confidence\val\000146_extra+08_gt02_pred10_IMG_20260706_105955.jpg,2,10,8,0,8,0.9607108235359192,0.2527200902812183
val,76,E:\mastercode\data\test\images\val\IMG_20260706_102952.jpg,E:\mastercode\9_archive\low_confidence\val\000076_extra+08_gt04_pred12_IMG_20260706_102952.jpg,4,12,8,0,8,0.9604088068008423,0.32709141991411644
train,433,E:\mastercode\data\test\images\train\IMG_20260706_105212.jpg,E:\mastercode\9_archive\low_confidence\train\000433_extra+08_gt01_pred09_IMG_20260706_105212.jpg,1,9,8,0,8,0.95972740650177,0.15013401241352162
train,205,E:\mastercode\data\test\images\train\IMG_20260706_102231.jpg,E:\mastercode\9_archive\low_confidence\train\000205_extra+08_gt02_pred10_IMG_20260706_102231.jpg,2,10,8,0,8,0.959549605846405,0.25503782713785766
train,409,E:\mastercode\data\test\images\train\IMG_20260706_104506.jpg,E:\mastercode\9_archive\low_confidence\train\000409_extra+08_gt06_pred14_IMG_20260706_104506.jpg,6,14,8,0,8,0.9592460989952087,0.4114512382740421
train,226,E:\mastercode\data\test\images\train\IMG_20260706_102543.jpg,E:\mastercode\9_archive\low_confidence\train\000226_extra+08_gt01_pred09_IMG_20260706_102543.jpg,1,9,8,0,8,0.9591209292411804,0.1732462460382117
train,629,E:\mastercode\data\test\images\train\IMG_20260706_111722.jpg,E:\mastercode\9_archive\low_confidence\train\000629_extra+08_gt02_pred10_IMG_20260706_111722.jpg,2,10,8,0,8,0.9589730501174927,0.21526784216985106
val,6,E:\mastercode\data\test\images\val\IMG20231120160709.jpg,E:\mastercode\9_archive\low_confidence\val\000006_extra+08_gt07_pred15_IMG20231120160709.jpg,7,15,8,0,8,0.9578330516815186,0.49234203714877367
train,158,E:\mastercode\data\test\images\train\IMG_20260706_100958.jpg,E:\mastercode\9_archive\low_confidence\train\000158_extra+08_gt01_pred09_IMG_20260706_100958.jpg,1,9,8,0,8,0.9575240612030029,0.1539473994117644
train,329,E:\mastercode\data\test\images\train\IMG_20260706_103738.jpg,E:\mastercode\9_archive\low_confidence\train\000329_extra+08_gt05_pred13_IMG_20260706_103738.jpg,5,13,8,0,8,0.9575238823890686,0.39912740219957554
train,298,E:\mastercode\data\test\images\train\IMG_20260706_103454.jpg,E:\mastercode\9_archive\low_confidence\train\000298_extra+08_gt04_pred12_IMG_20260706_103454.jpg,4,12,8,0,8,0.9569063782691956,0.32378371556599933
train,412,E:\mastercode\data\test\images\train\IMG_20260706_105015.jpg,E:\mastercode\9_archive\low_confidence\train\000412_extra+08_gt04_pred12_IMG_20260706_105015.jpg,4,12,8,0,8,0.9567027688026428,0.33537468896247447
train,2,E:\mastercode\data\test\images\train\IMG20231120154730.jpg,E:\mastercode\9_archive\low_confidence\train\000002_extra+08_gt09_pred17_IMG20231120154730.jpg,9,17,8,0,8,0.9565381407737732,0.5136312420534737
train,574,E:\mastercode\data\test\images\train\IMG_20260706_111210.jpg,E:\mastercode\9_archive\low_confidence\train\000574_extra+08_gt01_pred09_IMG_20260706_111210.jpg,1,9,8,0,8,0.9563112258911133,0.20163074135780334
train,229,E:\mastercode\data\test\images\train\IMG_20260706_102603.jpg,E:\mastercode\9_archive\low_confidence\train\000229_extra+08_gt02_pred10_IMG_20260706_102603.jpg,2,10,8,0,8,0.9560938477516174,0.21199429100379347
train,474,E:\mastercode\data\test\images\train\IMG_20260706_105538.jpg,E:\mastercode\9_archive\low_confidence\train\000474_extra+08_gt03_pred11_IMG_20260706_105538.jpg,3,11,8,0,8,0.9556966423988342,0.26791392351416027
test,13,E:\mastercode\data\test\images\test\IMG_20260706_100141.jpg,E:\mastercode\9_archive\low_confidence\test\000013_extra+08_gt08_pred16_IMG_20260706_100141.jpg,8,16,8,0,8,0.9548226594924927,0.48747153155272827
train,143,E:\mastercode\data\test\images\train\IMG_20260706_100755.jpg,E:\mastercode\9_archive\low_confidence\train\000143_extra+08_gt03_pred11_IMG_20260706_100755.jpg,3,11,8,0,8,0.9528260231018066,0.302241531454704
val,129,E:\mastercode\data\test\images\val\IMG_20260706_105447.jpg,E:\mastercode\9_archive\low_confidence\val\000129_extra+08_gt02_pred10_IMG_20260706_105447.jpg,2,10,8,0,8,0.9524718523025513,0.19153210697695613
val,98,E:\mastercode\data\test\images\val\IMG_20260706_104128.jpg,E:\mastercode\9_archive\low_confidence\val\000098_extra+08_gt02_pred10_IMG_20260706_104128.jpg,2,10,8,0,8,0.9513835906982422,0.21913697086274625
train,230,E:\mastercode\data\test\images\train\IMG_20260706_102609.jpg,E:\mastercode\9_archive\low_confidence\train\000230_extra+08_gt05_pred13_IMG_20260706_102609.jpg,5,13,8,0,8,0.9489789009094238,0.3926480163891728
train,200,E:\mastercode\data\test\images\train\IMG_20260706_102202.jpg,E:\mastercode\9_archive\low_confidence\train\000200_extra+08_gt01_pred09_IMG_20260706_102202.jpg,1,9,8,0,8,0.9485766887664795,0.19886592961847782
train,395,E:\mastercode\data\test\images\train\IMG_20260706_104312.jpg,E:\mastercode\9_archive\low_confidence\train\000395_extra+08_gt01_pred09_IMG_20260706_104312.jpg,1,9,8,0,8,0.9485623240470886,0.14297005699740517
train,305,E:\mastercode\data\test\images\train\IMG_20260706_103517.jpg,E:\mastercode\9_archive\low_confidence\train\000305_extra+08_gt02_pred10_IMG_20260706_103517.jpg,2,10,8,0,8,0.9478040337562561,0.2140586633235216
test,30,E:\mastercode\data\test\images\test\IMG_20260706_102605.jpg,E:\mastercode\9_archive\low_confidence\test\000030_extra+08_gt06_pred14_IMG_20260706_102605.jpg,6,14,8,0,8,0.9427828192710876,0.43261611295331803
val,104,E:\mastercode\data\test\images\val\IMG_20260706_104403.jpg,E:\mastercode\9_archive\low_confidence\val\000104_extra+08_gt02_pred10_IMG_20260706_104403.jpg,2,10,8,0,8,0.9391534924507141,0.18849025117233395
train,456,E:\mastercode\data\test\images\train\IMG_20260706_105406.jpg,E:\mastercode\9_archive\low_confidence\train\000456_extra+08_gt06_pred14_IMG_20260706_105406.jpg,6,14,8,0,8,0.9385370016098022,0.35959176665970255
train,468,E:\mastercode\data\test\images\train\IMG_20260706_105518.jpg,E:\mastercode\9_archive\low_confidence\train\000468_extra+08_gt02_pred10_IMG_20260706_105518.jpg,2,10,8,0,8,0.932788074016571,0.2178422413766384
test,67,E:\mastercode\data\test\images\test\IMG_20260706_105510.jpg,E:\mastercode\9_archive\low_confidence\test\000067_extra+08_gt02_pred10_IMG_20260706_105510.jpg,2,10,8,0,8,0.9325364232063293,0.23655702946707607
val,163,E:\mastercode\data\test\images\val\IMG_20260706_110923.jpg,E:\mastercode\9_archive\low_confidence\val\000163_extra+08_gt01_pred09_IMG_20260706_110923.jpg,1,9,8,0,8,0.9320708513259888,0.14869921747595072
train,378,E:\mastercode\data\test\images\train\IMG_20260706_104144.jpg,E:\mastercode\9_archive\low_confidence\train\000378_extra+08_gt02_pred10_IMG_20260706_104144.jpg,2,10,8,0,8,0.9320656061172485,0.2336988658644259
train,340,E:\mastercode\data\test\images\train\IMG_20260706_103852.jpg,E:\mastercode\9_archive\low_confidence\train\000340_extra+08_gt02_pred10_IMG_20260706_103852.jpg,2,10,8,0,8,0.9297466278076172,0.2305668218061328
train,422,E:\mastercode\data\test\images\train\IMG_20260706_105108.jpg,E:\mastercode\9_archive\low_confidence\train\000422_extra+08_gt01_pred09_IMG_20260706_105108.jpg,1,9,8,0,8,0.9284572005271912,0.12646714804901016
val,113,E:\mastercode\data\test\images\val\IMG_20260706_105141.jpg,E:\mastercode\9_archive\low_confidence\val\000113_extra+08_gt03_pred11_IMG_20260706_105141.jpg,3,11,8,0,8,0.928341805934906,0.2894378762522882
train,643,E:\mastercode\data\test\images\train\IMG_20260706_111856.jpg,E:\mastercode\9_archive\low_confidence\train\000643_extra+08_gt01_pred09_IMG_20260706_111856.jpg,1,9,8,0,8,0.9255932569503784,0.12414045435272986
train,265,E:\mastercode\data\test\images\train\IMG_20260706_103026.jpg,E:\mastercode\9_archive\low_confidence\train\000265_extra+08_gt01_pred09_IMG_20260706_103026.jpg,1,9,8,0,8,0.9147686958312988,0.12497178682436545
train,278,E:\mastercode\data\test\images\train\IMG_20260706_103128.jpg,E:\mastercode\9_archive\low_confidence\train\000278_extra+08_gt01_pred09_IMG_20260706_103128.jpg,1,9,8,0,8,0.9087700247764587,0.15053590635458627
train,249,E:\mastercode\data\test\images\train\IMG_20260706_102832.jpg,E:\mastercode\9_archive\low_confidence\train\000249_extra+08_gt01_pred09_IMG_20260706_102832.jpg,1,9,8,0,8,0.9067667722702026,0.13643447982354295
test,42,E:\mastercode\data\test\images\test\IMG_20260706_103240.jpg,E:\mastercode\9_archive\low_confidence\test\000042_extra+08_gt01_pred09_IMG_20260706_103240.jpg,1,9,8,0,8,0.8963011503219604,0.12478416764901744
train,194,E:\mastercode\data\test\images\train\IMG_20260706_102039.jpg,E:\mastercode\9_archive\low_confidence\train\000194_extra+08_gt02_pred10_IMG_20260706_102039.jpg,2,10,8,0,8,0.8604758381843567,0.2163065874017775
train,639,E:\mastercode\data\test\images\train\IMG_20260706_111825.jpg,E:\mastercode\9_archive\low_confidence\train\000639_extra+07_gt01_pred08_IMG_20260706_111825.jpg,1,8,7,0,7,0.9980948567390442,0.14351586974225938
val,154,E:\mastercode\data\test\images\val\IMG_20260706_110259.jpg,E:\mastercode\9_archive\low_confidence\val\000154_extra+07_gt02_pred09_IMG_20260706_110259.jpg,2,9,7,0,7,0.9788269996643066,0.2291258480399847
train,263,E:\mastercode\data\test\images\train\IMG_20260706_103010.jpg,E:\mastercode\9_archive\low_confidence\train\000263_extra+07_gt04_pred11_IMG_20260706_103010.jpg,4,11,7,0,7,0.9729278087615967,0.39862003389068623
test,76,E:\mastercode\data\test\images\test\IMG_20260706_105954.jpg,E:\mastercode\9_archive\low_confidence\test\000076_extra+07_gt02_pred09_IMG_20260706_105954.jpg,2,9,7,0,7,0.9637279510498047,0.27031787753933006
train,440,E:\mastercode\data\test\images\train\IMG_20260706_105304.jpg,E:\mastercode\9_archive\low_confidence\train\000440_extra+07_gt06_pred13_IMG_20260706_105304.jpg,6,13,7,0,7,0.9629335403442383,0.428963582103069
train,559,E:\mastercode\data\test\images\train\IMG_20260706_110910.jpg,E:\mastercode\9_archive\low_confidence\train\000559_extra+07_gt02_pred09_IMG_20260706_110910.jpg,2,9,7,0,7,0.9622000455856323,0.2342116435368856
train,112,E:\mastercode\data\test\images\train\IMG_20260706_100308.jpg,E:\mastercode\9_archive\low_confidence\train\000112_extra+07_gt04_pred11_IMG_20260706_100308.jpg,4,11,7,0,7,0.961529552936554,0.3528007183393294
train,66,E:\mastercode\data\test\images\train\IMG20231120161626.jpg,E:\mastercode\9_archive\low_confidence\train\000066_extra+07_gt10_pred17_IMG20231120161626.jpg,10,17,7,0,7,0.9615219831466675,0.5507714978474028
train,51,E:\mastercode\data\test\images\train\IMG20231120161302.jpg,E:\mastercode\9_archive\low_confidence\train\000051_extra+07_gt04_pred11_IMG20231120161302.jpg,4,11,7,0,7,0.9611468315124512,0.38083243784918025
train,515,E:\mastercode\data\test\images\train\IMG_20260706_110021.jpg,E:\mastercode\9_archive\low_confidence\train\000515_extra+07_gt08_pred15_IMG_20260706_110021.jpg,8,15,7,0,7,0.9604616761207581,0.4433031938970089
train,429,E:\mastercode\data\test\images\train\IMG_20260706_105138.jpg,E:\mastercode\9_archive\low_confidence\train\000429_extra+07_gt03_pred10_IMG_20260706_105138.jpg,3,10,7,0,7,0.9603258967399597,0.30169380279257896
val,157,E:\mastercode\data\test\images\val\IMG_20260706_110743.jpg,E:\mastercode\9_archive\low_confidence\val\000157_extra+07_gt02_pred09_IMG_20260706_110743.jpg,2,9,7,0,7,0.9597817659378052,0.2737854602229264
test,54,E:\mastercode\data\test\images\test\IMG_20260706_104241.jpg,E:\mastercode\9_archive\low_confidence\test\000054_extra+07_gt03_pred10_IMG_20260706_104241.jpg,3,10,7,0,7,0.9597015380859375,0.3090271596796811
train,544,E:\mastercode\data\test\images\train\IMG_20260706_110809.jpg,E:\mastercode\9_archive\low_confidence\train\000544_extra+07_gt03_pred10_IMG_20260706_110809.jpg,3,10,7,0,7,0.9596625566482544,0.39721863716840744
train,28,E:\mastercode\data\test\images\train\IMG20231120160759.jpg,E:\mastercode\9_archive\low_confidence\train\000028_extra+07_gt09_pred16_IMG20231120160759.jpg,9,16,7,0,7,0.9591928720474243,0.5283210439956747
test,56,E:\mastercode\data\test\images\test\IMG_20260706_104409.jpg,E:\mastercode\9_archive\low_confidence\test\000056_extra+07_gt02_pred09_IMG_20260706_104409.jpg,2,9,7,0,7,0.9591566920280457,0.2668609595340159
train,273,E:\mastercode\data\test\images\train\IMG_20260706_103107.jpg,E:\mastercode\9_archive\low_confidence\train\000273_extra+07_gt03_pred10_IMG_20260706_103107.jpg,3,10,7,0,7,0.958606481552124,0.2966951445676386
train,31,E:\mastercode\data\test\images\train\IMG20231120161029.jpg,E:\mastercode\9_archive\low_confidence\train\000031_extra+07_gt13_pred20_IMG20231120161029.jpg,13,20,7,0,7,0.9581660628318787,0.572820404311642
train,175,E:\mastercode\data\test\images\train\IMG_20260706_101748.jpg,E:\mastercode\9_archive\low_confidence\train\000175_extra+07_gt03_pred10_IMG_20260706_101748.jpg,3,10,7,0,7,0.9576799869537354,0.3906137221492827
train,546,E:\mastercode\data\test\images\train\IMG_20260706_110815.jpg,E:\mastercode\9_archive\low_confidence\train\000546_extra+07_gt01_pred08_IMG_20260706_110815.jpg,1,8,7,0,7,0.9570867419242859,0.1716426203493029
train,214,E:\mastercode\data\test\images\train\IMG_20260706_102446.jpg,E:\mastercode\9_archive\low_confidence\train\000214_extra+07_gt08_pred15_IMG_20260706_102446.jpg,8,15,7,0,7,0.9562495946884155,0.4849826626479626
train,312,E:\mastercode\data\test\images\train\IMG_20260706_103553.jpg,E:\mastercode\9_archive\low_confidence\train\000312_extra+07_gt02_pred09_IMG_20260706_103553.jpg,2,9,7,0,7,0.9561997056007385,0.23097575124767092
val,159,E:\mastercode\data\test\images\val\IMG_20260706_110905.jpg,E:\mastercode\9_archive\low_confidence\val\000159_extra+07_gt03_pred10_IMG_20260706_110905.jpg,3,10,7,0,7,0.9559708833694458,0.34410401079803704
train,152,E:\mastercode\data\test\images\train\IMG_20260706_100912.jpg,E:\mastercode\9_archive\low_confidence\train\000152_extra+07_gt01_pred08_IMG_20260706_100912.jpg,1,8,7,0,7,0.9555454254150391,0.1832517288858071
train,624,E:\mastercode\data\test\images\train\IMG_20260706_111705.jpg,E:\mastercode\9_archive\low_confidence\train\000624_extra+07_gt01_pred08_IMG_20260706_111705.jpg,1,8,7,0,7,0.9553117752075195,0.15438786626327783
train,485,E:\mastercode\data\test\images\train\IMG_20260706_105730.jpg,E:\mastercode\9_archive\low_confidence\train\000485_extra+07_gt02_pred09_IMG_20260706_105730.jpg,2,9,7,0,7,0.9552280306816101,0.3174963329608242
train,151,E:\mastercode\data\test\images\train\IMG_20260706_100910.jpg,E:\mastercode\9_archive\low_confidence\train\000151_extra+07_gt03_pred10_IMG_20260706_100910.jpg,3,10,7,0,7,0.9549848437309265,0.4242652431130409
train,538,E:\mastercode\data\test\images\train\IMG_20260706_110713.jpg,E:\mastercode\9_archive\low_confidence\train\000538_extra+07_gt05_pred12_IMG_20260706_110713.jpg,5,12,7,0,7,0.954706072807312,0.42773564578965306
train,618,E:\mastercode\data\test\images\train\IMG_20260706_111601.jpg,E:\mastercode\9_archive\low_confidence\train\000618_extra+07_gt03_pred10_IMG_20260706_111601.jpg,3,10,7,0,7,0.9522609114646912,0.27278464417904613
train,444,E:\mastercode\data\test\images\train\IMG_20260706_105319.jpg,E:\mastercode\9_archive\low_confidence\train\000444_extra+07_gt02_pred09_IMG_20260706_105319.jpg,2,9,7,0,7,0.952104389667511,0.2452405889829
val,61,E:\mastercode\data\test\images\val\IMG_20260706_102423.jpg,E:\mastercode\9_archive\low_confidence\val\000061_extra+07_gt01_pred08_IMG_20260706_102423.jpg,1,8,7,0,7,0.9516128301620483,0.19893164397217333
train,150,E:\mastercode\data\test\images\train\IMG_20260706_100907.jpg,E:\mastercode\9_archive\low_confidence\train\000150_extra+07_gt02_pred09_IMG_20260706_100907.jpg,2,9,7,0,7,0.9511057138442993,0.23881362202680773
train,478,E:\mastercode\data\test\images\train\IMG_20260706_105630.jpg,E:\mastercode\9_archive\low_confidence\train\000478_extra+07_gt02_pred09_IMG_20260706_105630.jpg,2,9,7,0,7,0.9507697224617004,0.2291537926842769
train,645,E:\mastercode\data\test\images\train\IMG_20260706_111954.jpg,E:\mastercode\9_archive\low_confidence\train\000645_extra+07_gt01_pred08_IMG_20260706_111954.jpg,1,8,7,0,7,0.950031042098999,0.15182474022731185
train,558,E:\mastercode\data\test\images\train\IMG_20260706_110908.jpg,E:\mastercode\9_archive\low_confidence\train\000558_extra+07_gt06_pred13_IMG_20260706_110908.jpg,6,13,7,0,7,0.9491454362869263,0.44557382660703015
test,33,E:\mastercode\data\test\images\test\IMG_20260706_102803.jpg,E:\mastercode\9_archive\low_confidence\test\000033_extra+07_gt02_pred09_IMG_20260706_102803.jpg,2,9,7,0,7,0.9490235447883606,0.23479058427943122
train,269,E:\mastercode\data\test\images\train\IMG_20260706_103039.jpg,E:\mastercode\9_archive\low_confidence\train\000269_extra+07_gt02_pred09_IMG_20260706_103039.jpg,2,9,7,0,7,0.948388397693634,0.23166791732526487
train,578,E:\mastercode\data\test\images\train\IMG_20260706_111224.jpg,E:\mastercode\9_archive\low_confidence\train\000578_extra+07_gt02_pred09_IMG_20260706_111224.jpg,2,9,7,0,7,0.9472975730895996,0.23992101868821514
val,37,E:\mastercode\data\test\images\val\IMG_20260706_100225.jpg,E:\mastercode\9_archive\low_confidence\val\000037_extra+07_gt03_pred10_IMG_20260706_100225.jpg,3,10,7,0,7,0.945980429649353,0.34515898041427134
train,616,E:\mastercode\data\test\images\train\IMG_20260706_111557.jpg,E:\mastercode\9_archive\low_confidence\train\000616_extra+07_gt06_pred13_IMG_20260706_111557.jpg,6,13,7,0,7,0.9453397989273071,0.4276553585122411
train,190,E:\mastercode\data\test\images\train\IMG_20260706_101947.jpg,E:\mastercode\9_archive\low_confidence\train\000190_extra+07_gt04_pred11_IMG_20260706_101947.jpg,4,11,7,0,7,0.9448352456092834,0.413164428435266
test,41,E:\mastercode\data\test\images\test\IMG_20260706_103228.jpg,E:\mastercode\9_archive\low_confidence\test\000041_extra+07_gt03_pred10_IMG_20260706_103228.jpg,3,10,7,0,7,0.9444489479064941,0.30574592780321835
train,390,E:\mastercode\data\test\images\train\IMG_20260706_104249.jpg,E:\mastercode\9_archive\low_confidence\train\000390_extra+07_gt03_pred10_IMG_20260706_104249.jpg,3,10,7,0,7,0.9388313293457031,0.22447194391861558
train,332,E:\mastercode\data\test\images\train\IMG_20260706_103753.jpg,E:\mastercode\9_archive\low_confidence\train\000332_extra+07_gt02_pred09_IMG_20260706_103753.jpg,2,9,7,0,7,0.9387739300727844,0.2155378738211261
train,132,E:\mastercode\data\test\images\train\IMG_20260706_100539.jpg,E:\mastercode\9_archive\low_confidence\train\000132_extra+07_gt03_pred10_IMG_20260706_100539.jpg,3,10,7,0,7,0.9382937550544739,0.29018092527985573
train,131,E:\mastercode\data\test\images\train\IMG_20260706_100537.jpg,E:\mastercode\9_archive\low_confidence\train\000131_extra+07_gt02_pred09_IMG_20260706_100537.jpg,2,9,7,0,7,0.9378947019577026,0.23108721214036146
val,160,E:\mastercode\data\test\images\val\IMG_20260706_110911.jpg,E:\mastercode\9_archive\low_confidence\val\000160_extra+07_gt06_pred13_IMG_20260706_110911.jpg,6,13,7,0,7,0.9371033310890198,0.42172297563117284
train,289,E:\mastercode\data\test\images\train\IMG_20260706_103348.jpg,E:\mastercode\9_archive\low_confidence\train\000289_extra+07_gt03_pred10_IMG_20260706_103348.jpg,3,10,7,0,7,0.9299609065055847,0.28020456098020075
train,333,E:\mastercode\data\test\images\train\IMG_20260706_103805.jpg,E:\mastercode\9_archive\low_confidence\train\000333_extra+07_gt03_pred10_IMG_20260706_103805.jpg,3,10,7,0,7,0.9277542233467102,0.3151847394183278
train,630,E:\mastercode\data\test\images\train\IMG_20260706_111723.jpg,E:\mastercode\9_archive\low_confidence\train\000630_extra+07_gt01_pred08_IMG_20260706_111723.jpg,1,8,7,0,7,0.9261001944541931,0.16171239025425166
train,656,E:\mastercode\data\test\images\train\IMG_20260706_112036.jpg,E:\mastercode\9_archive\low_confidence\train\000656_extra+07_gt02_pred09_IMG_20260706_112036.jpg,2,9,7,0,7,0.9260213375091553,0.2640102505683899
